,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Year,Value,Flag
257857,5300,Asia,1012,"Meat indigenous, sheep",5510,Production,tonnes,2008,3933898.0,A
257858,5300,Asia,1087,"Meat indigenous, turkey",5510,Production,tonnes,2008,117252.0,A
257859,5300,Asia,1108,"Meat, ass",5510,Production,tonnes,2008,172000.0,A
257860,5300,Asia,1089,"Meat, bird nes",5510,Production,tonnes,2008,3435.0,A
257861,5300,Asia,947,"Meat, buffalo",5510,Production,tonnes,2008,2987337.0,A
257862,5300,Asia,1127,"Meat, camel",5510,Production,tonnes,2008,117015.0,A
257863,5300,Asia,867,"Meat, cattle",5510,Production,tonnes,2008,12563010.0,A
257864,5300,Asia,1058,"Meat, chicken",5510,Production,tonnes,2008,26317296.0,A
257865,5300,Asia,1069,"Meat, duck",5510,Production,tonnes,2008,3126929.0,A
257866,5300,Asia,1163,"Meat, game",5510,Production,tonnes,2008,24110.0,A
257867,5300,Asia,1017,"Meat, goat",5510,Production,tonnes,2008,3373455.0,A
257868,5300,Asia,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2008,2181515.0,A
257869,5300,Asia,1097,"Meat, horse",5510,Production,tonnes,2008,308427.0,A
257870,5300,Asia,1111,"Meat, mule",5510,Production,tonnes,2008,54300.0,A
257871,5300,Asia,1166,"Meat, nes",5510,Production,tonnes,2008,704856.0,A
257872,5300,Asia,1035,"Meat, pig",5510,Production,tonnes,2008,56587397.0,A
257873,5300,Asia,1141,"Meat, rabbit",5510,Production,tonnes,2008,715186.0,A
257874,5300,Asia,977,"Meat, sheep",5510,Production,tonnes,2008,4076142.0,A
257875,5300,Asia,1080,"Meat, turkey",5510,Production,tonnes,2008,145247.0,A
257876,5300,Asia,1806,Beef and Buffalo Meat,5510,Production,tonnes,2008,15550348.0,A
257877,5300,Asia,1775,"Meat indigenous, poultry",5510,Production,tonnes,2008,31718300.0,A
257878,5300,Asia,1770,"Meat indigenous, total",5510,Production,tonnes,2008,112033396.0,A
257879,5300,Asia,1808,"Meat, Poultry",5510,Production,tonnes,2008,31774423.0,A
257880,5300,Asia,1765,"Meat, Total",5510,Production,tonnes,2008,113458158.0,A
257881,5300,Asia,1807,Sheep and Goat Meat,5510,Production,tonnes,2008,7449597.0,A
258033,5400,Europe,1122,"Meat indigenous, ass",5510,Production,tonnes,2008,480.0,A
258034,5400,Europe,972,"Meat indigenous, buffalo",5510,Production,tonnes,2008,2617.0,A
258035,5400,Europe,1137,"Meat indigenous, camel",5510,Production,tonnes,2008,172.0,A
258036,5400,Europe,944,"Meat indigenous, cattle",5510,Production,tonnes,2008,11136631.0,A
258037,5400,Europe,1094,"Meat indigenous, chicken",5510,Production,tonnes,2008,12036548.0,A
258038,5400,Europe,1070,"Meat indigenous, duck",5510,Production,tonnes,2008,479723.0,A
258039,5400,Europe,1077,"Meat indigenous, geese",5510,Production,tonnes,2008,58407.0,A
258040,5400,Europe,1032,"Meat indigenous, goat",5510,Production,tonnes,2008,126359.0,A
258041,5400,Europe,1120,"Meat indigenous, horse",5510,Production,tonnes,2008,136886.0,A
258042,5400,Europe,1124,"Meat indigenous, mule",5510,Production,tonnes,2008,738.0,A
258043,5400,Europe,1055,"Meat indigenous, pig",5510,Production,tonnes,2008,26305337.0,A
258044,5400,Europe,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2008,489180.0,A
258045,5400,Europe,1012,"Meat indigenous, sheep",5510,Production,tonnes,2008,1246003.0,A
258046,5400,Europe,1087,"Meat indigenous, turkey",5510,Production,tonnes,2008,1760151.0,A
258047,5400,Europe,1108,"Meat, ass",5510,Production,tonnes,2008,423.0,A
258048,5400,Europe,1089,"Meat, bird nes",5510,Production,tonnes,2008,5117.0,A
258049,5400,Europe,947,"Meat, buffalo",5510,Production,tonnes,2008,2647.0,A
258050,5400,Europe,1127,"Meat, camel",5510,Production,tonnes,2008,172.0,A
258051,5400,Europe,867,"Meat, cattle",5510,Production,tonnes,2008,11016708.0,A
258052,5400,Europe,1058,"Meat, chicken",5510,Production,tonnes,2008,11997363.0,A
258053,5400,Europe,1069,"Meat, duck",5510,Production,tonnes,2008,501779.0,A
258054,5400,Europe,1163,"Meat, game",5510,Production,tonnes,2008,140826.0,A
258055,5400,Europe,1017,"Meat, goat",5510,Production,tonnes,2008,128930.0,A
258056,5400,Europe,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2008,58765.0,A
258057,5400,Europe,1097,"Meat, horse",5510,Production,tonnes,2008,137147.0,A
258058,5400,Europe,1111,"Meat, mule",5510,Production,tonnes,2008,695.0,A
258059,5400,Europe,1166,"Meat, nes",5510,Production,tonnes,2008,357521.0,A
258060,5400,Europe,1035,"Meat, pig",5510,Production,tonnes,2008,26428874.0,A
258061,5400,Europe,1141,"Meat, rabbit",5510,Production,tonnes,2008,297243.0,A
258062,5400,Europe,977,"Meat, sheep",5510,Production,tonnes,2008,1243590.0,A
258063,5400,Europe,1080,"Meat, turkey",5510,Production,tonnes,2008,1769138.0,A
258064,5400,Europe,1806,Beef and Buffalo Meat,5510,Production,tonnes,2008,11019355.0,A
258065,5400,Europe,1775,"Meat indigenous, poultry",5510,Production,tonnes,2008,14334829.0,A
258066,5400,Europe,1770,"Meat indigenous, total",5510,Production,tonnes,2008,54277578.0,A
258067,5400,Europe,1808,"Meat, Poultry",5510,Production,tonnes,2008,14332162.0,A
258068,5400,Europe,1765,"Meat, Total",5510,Production,tonnes,2008,54086936.0,A
258069,5400,Europe,1807,Sheep and Goat Meat,5510,Production,tonnes,2008,1372520.0,A
258197,5500,Oceania,972,"Meat indigenous, buffalo",5510,Production,tonnes,2008,1.0,A
258198,5500,Oceania,944,"Meat indigenous, cattle",5510,Production,tonnes,2008,3003564.0,A
258199,5500,Oceania,1094,"Meat indigenous, chicken",5510,Production,tonnes,2008,975267.0,A
258200,5500,Oceania,1070,"Meat indigenous, duck",5510,Production,tonnes,2008,15727.0,A
258201,5500,Oceania,1077,"Meat indigenous, geese",5510,Production,tonnes,2008,120.0,A
258202,5500,Oceania,1032,"Meat indigenous, goat",5510,Production,tonnes,2008,21847.0,A
258203,5500,Oceania,1120,"Meat indigenous, horse",5510,Production,tonnes,2008,27359.0,A
258204,5500,Oceania,1055,"Meat indigenous, pig",5510,Production,tonnes,2008,503166.0,A
258205,5500,Oceania,1012,"Meat indigenous, sheep",5510,Production,tonnes,2008,1346644.0,A
258206,5500,Oceania,1087,"Meat indigenous, turkey",5510,Production,tonnes,2008,24831.0,A
258207,5500,Oceania,947,"Meat, buffalo",5510,Production,tonnes,2008,1.0,A
258208,5500,Oceania,867,"Meat, cattle",5510,Production,tonnes,2008,2783451.0,A
258209,5500,Oceania,1058,"Meat, chicken",5510,Production,tonnes,2008,976350.0,A
258210,5500,Oceania,1069,"Meat, duck",5510,Production,tonnes,2008,15866.0,A
258211,5500,Oceania,1163,"Meat, game",5510,Production,tonnes,2008,407318.0,A
258212,5500,Oceania,1017,"Meat, goat",5510,Production,tonnes,2008,19832.0,A
258213,5500,Oceania,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2008,120.0,A
258214,5500,Oceania,1097,"Meat, horse",5510,Production,tonnes,2008,26121.0,A
258215,5500,Oceania,1166,"Meat, nes",5510,Production,tonnes,2008,4778.0,A
258216,5500,Oceania,1035,"Meat, pig",5510,Production,tonnes,2008,487843.0,A
258217,5500,Oceania,977,"Meat, sheep",5510,Production,tonnes,2008,1257036.0,A
258218,5500,Oceania,1080,"Meat, turkey",5510,Production,tonnes,2008,24813.0,A
258219,5500,Oceania,1806,Beef and Buffalo Meat,5510,Production,tonnes,2008,2783451.0,A
258220,5500,Oceania,1775,"Meat indigenous, poultry",5510,Production,tonnes,2008,1015945.0,A
258221,5500,Oceania,1770,"Meat indigenous, total",5510,Production,tonnes,2008,6330621.0,A
258222,5500,Oceania,1808,"Meat, Poultry",5510,Production,tonnes,2008,1017149.0,A
258223,5500,Oceania,1765,"Meat, Total",5510,Production,tonnes,2008,6003528.0,A
258224,5500,Oceania,1807,Sheep and Goat Meat,5510,Production,tonnes,2008,1276868.0,A
262903,5100,Africa,1122,"Meat indigenous, ass",5510,Production,tonnes,2009,18535.0,A
262904,5100,Africa,1084,"Meat indigenous, bird nes",5510,Production,tonnes,2009,16650.0,A
262905,5100,Africa,972,"Meat indigenous, buffalo",5510,Production,tonnes,2009,411871.0,A
262906,5100,Africa,1137,"Meat indigenous, camel",5510,Production,tonnes,2009,364037.0,A
262907,5100,Africa,944,"Meat indigenous, cattle",5510,Production,tonnes,2009,5184400.0,A
262908,5100,Africa,1094,"Meat indigenous, chicken",5510,Production,tonnes,2009,4155204.0,A
262909,5100,Africa,1070,"Meat indigenous, duck",5510,Production,tonnes,2009,90427.0,A
262910,5100,Africa,1077,"Meat indigenous, geese",5510,Production,tonnes,2009,33879.0,A
262911,5100,Africa,1032,"Meat indigenous, goat",5510,Production,tonnes,2009,1245000.0,A
262912,5100,Africa,1120,"Meat indigenous, horse",5510,Production,tonnes,2009,17851.0,A
262913,5100,Africa,1055,"Meat indigenous, pig",5510,Production,tonnes,2009,1222276.0,A
262914,5100,Africa,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2009,77487.0,A
262915,5100,Africa,1012,"Meat indigenous, sheep",5510,Production,tonnes,2009,1593151.0,A
262916,5100,Africa,1087,"Meat indigenous, turkey",5510,Production,tonnes,2009,107612.0,A
262917,5100,Africa,1108,"Meat, ass",5510,Production,tonnes,2009,20295.0,A
262918,5100,Africa,1089,"Meat, bird nes",5510,Production,tonnes,2009,16650.0,A
262919,5100,Africa,947,"Meat, buffalo",5510,Production,tonnes,2009,381000.0,A
262920,5100,Africa,1127,"Meat, camel",5510,Production,tonnes,2009,364139.0,A
262921,5100,Africa,867,"Meat, cattle",5510,Production,tonnes,2009,5256663.0,A
262922,5100,Africa,1058,"Meat, chicken",5510,Production,tonnes,2009,4201734.0,A
262923,5100,Africa,1069,"Meat, duck",5510,Production,tonnes,2009,90489.0,A
262924,5100,Africa,1163,"Meat, game",5510,Production,tonnes,2009,1011946.0,A
262925,5100,Africa,1017,"Meat, goat",5510,Production,tonnes,2009,1212448.0,A
262926,5100,Africa,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2009,33950.0,A
262927,5100,Africa,1097,"Meat, horse",5510,Production,tonnes,2009,16842.0,A
262928,5100,Africa,1166,"Meat, nes",5510,Production,tonnes,2009,231326.0,A
262929,5100,Africa,1035,"Meat, pig",5510,Production,tonnes,2009,1089401.0,A
262930,5100,Africa,1141,"Meat, rabbit",5510,Production,tonnes,2009,77514.0,A
262931,5100,Africa,977,"Meat, sheep",5510,Production,tonnes,2009,1575109.0,A
262932,5100,Africa,1080,"Meat, turkey",5510,Production,tonnes,2009,134822.0,A
262933,5100,Africa,1806,Beef and Buffalo Meat,5510,Production,tonnes,2009,5637663.0,A
262934,5100,Africa,1775,"Meat indigenous, poultry",5510,Production,tonnes,2009,4403771.0,A
262935,5100,Africa,1770,"Meat indigenous, total",5510,Production,tonnes,2009,15797831.0,A
262936,5100,Africa,1808,"Meat, Poultry",5510,Production,tonnes,2009,4477644.0,A
262937,5100,Africa,1765,"Meat, Total",5510,Production,tonnes,2009,15730505.0,A
262938,5100,Africa,1807,Sheep and Goat Meat,5510,Production,tonnes,2009,2787557.0,A
263121,5203,Northern America,944,"Meat indigenous, cattle",5510,Production,tonnes,2009,12719029.0,A
263122,5203,Northern America,1094,"Meat indigenous, chicken",5510,Production,tonnes,2009,17302965.0,A
263123,5203,Northern America,1070,"Meat indigenous, duck",5510,Production,tonnes,2009,61203.0,A
263124,5203,Northern America,1077,"Meat indigenous, geese",5510,Production,tonnes,2009,900.0,A
263125,5203,Northern America,1032,"Meat indigenous, goat",5510,Production,tonnes,2009,2.0,A
263126,5203,Northern America,1120,"Meat indigenous, horse",5510,Production,tonnes,2009,76151.0,A
263127,5203,Northern America,1055,"Meat indigenous, pig",5510,Production,tonnes,2009,12443811.0,A
263128,5203,Northern America,1012,"Meat indigenous, sheep",5510,Production,tonnes,2009,101226.0,A
263129,5203,Northern America,1087,"Meat indigenous, turkey",5510,Production,tonnes,2009,2731000.0,A
263130,5203,Northern America,867,"Meat, cattle",5510,Production,tonnes,2009,13330714.0,A
263131,5203,Northern America,1058,"Meat, chicken",5510,Production,tonnes,2009,17372238.0,A
263132,5203,Northern America,1069,"Meat, duck",5510,Production,tonnes,2009,57489.0,A
263133,5203,Northern America,1163,"Meat, game",5510,Production,tonnes,2009,249561.0,A
263134,5203,Northern America,1017,"Meat, goat",5510,Production,tonnes,2009,12370.0,A
263135,5203,Northern America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2009,900.0,A
263136,5203,Northern America,1097,"Meat, horse",5510,Production,tonnes,2009,53000.0,A
263137,5203,Northern America,1166,"Meat, nes",5510,Production,tonnes,2009,2700.0,A
263138,5203,Northern America,1035,"Meat, pig",5510,Production,tonnes,2009,12391924.0,A
263139,5203,Northern America,977,"Meat, sheep",5510,Production,tonnes,2009,96693.0,A
263140,5203,Northern America,1080,"Meat, turkey",5510,Production,tonnes,2009,2734881.0,A
263141,5203,Northern America,1806,Beef and Buffalo Meat,5510,Production,tonnes,2009,13330714.0,A
263142,5203,Northern America,1775,"Meat indigenous, poultry",5510,Production,tonnes,2009,20096068.0,A
263143,5203,Northern America,1770,"Meat indigenous, total",5510,Production,tonnes,2009,45688549.0,A
263144,5203,Northern America,1808,"Meat, Poultry",5510,Production,tonnes,2009,20165508.0,A
263145,5203,Northern America,1765,"Meat, Total",5510,Production,tonnes,2009,46302470.0,A
263146,5203,Northern America,1807,Sheep and Goat Meat,5510,Production,tonnes,2009,109063.0,A
263198,5207,South America,944,"Meat indigenous, cattle",5510,Production,tonnes,2009,15309929.0,A
263199,5207,South America,1094,"Meat indigenous, chicken",5510,Production,tonnes,2009,15622412.0,A
263200,5207,South America,1070,"Meat indigenous, duck",5510,Production,tonnes,2009,19896.0,A
263201,5207,South America,1077,"Meat indigenous, geese",5510,Production,tonnes,2009,1018.0,A
263202,5207,South America,1032,"Meat indigenous, goat",5510,Production,tonnes,2009,70669.0,A
263203,5207,South America,1120,"Meat indigenous, horse",5510,Production,tonnes,2009,86894.0,A
263204,5207,South America,1161,"Meat indigenous, other camelids",5510,Production,tonnes,2009,17554.0,A
263205,5207,South America,1055,"Meat indigenous, pig",5510,Production,tonnes,2009,4807725.0,A
263206,5207,South America,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2009,256988.0,A
263207,5207,South America,1154,"Meat indigenous, rodents",5510,Production,tonnes,2009,18456.0,A
263208,5207,South America,1012,"Meat indigenous, sheep",5510,Production,tonnes,2009,236035.0,A
263209,5207,South America,1087,"Meat indigenous, turkey",5510,Production,tonnes,2009,598455.0,A
263210,5207,South America,867,"Meat, cattle",5510,Production,tonnes,2009,15265235.0,A
263211,5207,South America,1058,"Meat, chicken",5510,Production,tonnes,2009,15624126.0,A
263212,5207,South America,1069,"Meat, duck",5510,Production,tonnes,2009,19896.0,A
263213,5207,South America,1163,"Meat, game",5510,Production,tonnes,2009,57060.0,A
263214,5207,South America,1017,"Meat, goat",5510,Production,tonnes,2009,70665.0,A
263215,5207,South America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2009,1018.0,A
263216,5207,South America,1097,"Meat, horse",5510,Production,tonnes,2009,81081.0,A
263217,5207,South America,1166,"Meat, nes",5510,Production,tonnes,2009,9100.0,A
263218,5207,South America,1158,"Meat, other camelids",5510,Production,tonnes,2009,24543.0,A
263219,5207,South America,1151,"Meat, other rodents",5510,Production,tonnes,2009,18456.0,A
263220,5207,South America,1035,"Meat, pig",5510,Production,tonnes,2009,4807784.0,A
263221,5207,South America,1141,"Meat, rabbit",5510,Production,tonnes,2009,12122.0,A
263222,5207,South America,977,"Meat, sheep",5510,Production,tonnes,2009,234045.0,A
263223,5207,South America,1080,"Meat, turkey",5510,Production,tonnes,2009,595325.0,A
263224,5207,South America,1806,Beef and Buffalo Meat,5510,Production,tonnes,2009,15265235.0,A
263225,5207,South America,1775,"Meat indigenous, poultry",5510,Production,tonnes,2009,16241780.0,A
263226,5207,South America,1770,"Meat indigenous, total",5510,Production,tonnes,2009,37112190.0,A
263227,5207,South America,1808,"Meat, Poultry",5510,Production,tonnes,2009,16240364.0,A
263228,5207,South America,1765,"Meat, Total",5510,Production,tonnes,2009,36820455.0,A
263229,5207,South America,1807,Sheep and Goat Meat,5510,Production,tonnes,2009,304710.0,A
263230,5300,Asia,1122,"Meat indigenous, ass",5510,Production,tonnes,2009,182320.0,A
263231,5300,Asia,1084,"Meat indigenous, bird nes",5510,Production,tonnes,2009,3191.0,A
263232,5300,Asia,972,"Meat indigenous, buffalo",5510,Production,tonnes,2009,3022908.0,A
263233,5300,Asia,1137,"Meat indigenous, camel",5510,Production,tonnes,2009,103541.0,A
263234,5300,Asia,944,"Meat indigenous, cattle",5510,Production,tonnes,2009,12534430.0,A
263235,5300,Asia,1094,"Meat indigenous, chicken",5510,Production,tonnes,2009,28084334.0,A
263236,5300,Asia,1070,"Meat indigenous, duck",5510,Production,tonnes,2009,3209942.0,A
263237,5300,Asia,1077,"Meat indigenous, geese",5510,Production,tonnes,2009,2266309.0,A
263238,5300,Asia,1032,"Meat indigenous, goat",5510,Production,tonnes,2009,3468907.0,A
263239,5300,Asia,1120,"Meat indigenous, horse",5510,Production,tonnes,2009,312742.0,A
263240,5300,Asia,1124,"Meat indigenous, mule",5510,Production,tonnes,2009,56700.0,A
263241,5300,Asia,1055,"Meat indigenous, pig",5510,Production,tonnes,2009,58303490.0,A
263242,5300,Asia,1144,"Meat indigenous, rabbit",5510,Production,tonnes,2009,775809.0,A
263243,5300,Asia,1012,"Meat indigenous, sheep",5510,Production,tonnes,2009,3966700.0,A
263244,5300,Asia,1087,"Meat indigenous, turkey",5510,Production,tonnes,2009,113983.0,A
263245,5300,Asia,1108,"Meat, ass",5510,Production,tonnes,2009,182320.0,A
263246,5300,Asia,1089,"Meat, bird nes",5510,Production,tonnes,2009,3012.0,A
263247,5300,Asia,947,"Meat, buffalo",5510,Production,tonnes,2009,3038394.0,A
263248,5300,Asia,1127,"Meat, camel",5510,Production,tonnes,2009,119800.0,A
263249,5300,Asia,867,"Meat, cattle",5510,Production,tonnes,2009,12972296.0,A
263250,5300,Asia,1058,"Meat, chicken",5510,Production,tonnes,2009,27712128.0,A
263251,5300,Asia,1069,"Meat, duck",5510,Production,tonnes,2009,3234671.0,A
263252,5300,Asia,1163,"Meat, game",5510,Production,tonnes,2009,23846.0,A
263253,5300,Asia,1017,"Meat, goat",5510,Production,tonnes,2009,3451243.0,A
263254,5300,Asia,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,2009,2266261.0,A
263255,5300,Asia,1097,"Meat, horse",5510,Production,tonnes,2009,314541.0,A
263256,5300,Asia,1111,"Meat, mule",5510,Production,tonnes,2009,56700.0,A
263257,5300,Asia,1166,"Meat, nes",5510,Production,tonnes,2009,728762.0,A
263258,5300,Asia,1035,"Meat, pig",5510,Production,tonnes,2009,59684529.0,A
263259,5300,Asia,1141,"Meat, rabbit",5510,Production,tonnes,2009,774122.0,A
263260,5300,Asia,977,"Meat, sheep",5510,Production,tonnes,2009,4205129.0,A
263261,5300,Asia,1080,"Meat, turkey",5510,Production,tonnes,2009,134060.0,A
263262,5300,Asia,1806,Beef and Buffalo Meat,5510,Production,tonnes,2009,16010690.0,A
263263,5300,Asia,1775,"Meat indigenous, poultry",5510,Production,tonnes,2009,33677759.0,A
